session,paper_id,paper_title,author_order,author_name,author_affil_ids,author_is_eca,affiliations_resolved
"SESSION 34 Wednesday, February 18th, 1:30 PM",34.4,A 1.6-to-3.8GHz Reconfigurable FMCW Radar SoC with 81.5% D S 2 Relative-Bandwidth PLL for Real-Time Life Detection in Disaster Response,21,H. Zhang,"1,2",False,"Beihang University, Beijing, China | Tianmushan Laboratory, Hangzhou, China"
"SESSION 34 Wednesday, February 18th, 1:30 PM",34.5,A 0.0523mm2 11.4mW IEEE 802.15.4a/z/ab Compatible D S 2 Aliasing-Suppressing All-Digital IR-UWB Transmitter Featuring Comb-Notched Maximally Flat Amplitude Spectral Shaping,1,J. Son,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
"SESSION 34 Wednesday, February 18th, 1:30 PM",34.5,A 0.0523mm2 11.4mW IEEE 802.15.4a/z/ab Compatible D S 2 Aliasing-Suppressing All-Digital IR-UWB Transmitter Featuring Comb-Notched Maximally Flat Amplitude Spectral Shaping,2,M. Park,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
"SESSION 34 Wednesday, February 18th, 1:30 PM",34.5,A 0.0523mm2 11.4mW IEEE 802.15.4a/z/ab Compatible D S 2 Aliasing-Suppressing All-Digital IR-UWB Transmitter Featuring Comb-Notched Maximally Flat Amplitude Spectral Shaping,3,C. Park,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
"SESSION 34 Wednesday, February 18th, 1:30 PM",34.5,A 0.0523mm2 11.4mW IEEE 802.15.4a/z/ab Compatible D S 2 Aliasing-Suppressing All-Digital IR-UWB Transmitter Featuring Comb-Notched Maximally Flat Amplitude Spectral Shaping,4,K. Lee,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
"SESSION 34 Wednesday, February 18th, 1:30 PM",34.5,A 0.0523mm2 11.4mW IEEE 802.15.4a/z/ab Compatible D S 2 Aliasing-Suppressing All-Digital IR-UWB Transmitter Featuring Comb-Notched Maximally Flat Amplitude Spectral Shaping,5,J-H. Yoon,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
"SESSION 34 Wednesday, February 18th, 1:30 PM",34.5,A 0.0523mm2 11.4mW IEEE 802.15.4a/z/ab Compatible D S 2 Aliasing-Suppressing All-Digital IR-UWB Transmitter Featuring Comb-Notched Maximally Flat Amplitude Spectral Shaping,6,J. Lee,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
"SESSION 34 Wednesday, February 18th, 1:30 PM",34.5,A 0.0523mm2 11.4mW IEEE 802.15.4a/z/ab Compatible D S 2 Aliasing-Suppressing All-Digital IR-UWB Transmitter Featuring Comb-Notched Maximally Flat Amplitude Spectral Shaping,7,M. Song,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,1,H. Abolmagd,"1,2",False,"University of British Columbia, Vancouver, Canada | now with Nokia, Ottawa, Canada"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,2,S-K. Kuo,3,False,"University of California, San Diego, CA"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,3,M. N. Hasan,1,False,"University of British Columbia, Vancouver, Canada"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,4,S. Kadaveru,3,False,"University of California, San Diego, CA"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,5,A. Ghorbani Nejad,1,False,"University of British Columbia, Vancouver, Canada"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,6,M. Dunna,3,False,"University of California, San Diego, CA"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,7,A. Khorami,1,False,"University of British Columbia, Vancouver, Canada"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,8,Y. Yu,3,False,"University of California, San Diego, CA"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,9,D. Bharadia,3,False,"University of California, San Diego, CA"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,10,P. Mercier,3,False,"University of California, San Diego, CA"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.1,CANCEL: A Cancellation-Aided Ambient IoT Nanopowered Communication System for Energy-Limited Tags,11,S. Shekhar,1,False,"University of British Columbia, Vancouver, Canada"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,1,Y. Shen,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,2,S. Young,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,3,D. Komma,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,4,R. Strohman,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,5,R. Narasimha,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,6,J. Chang,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,7,A. Bejarano-Carbo,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,8,Y. Wang,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,9,G. Tao,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,10,H-S. Kim,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.2,A 20mg Battery-Free Crystal-Less Miniaturized TX System for Flying Insects Localization with 1.45km Range,11,D. Blaauw,,False,"University of Michigan, Ann Arbor, MI"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.3,A 0.052mm2 Blocker-Tolerant Non-Uniform Current Sub-Sampling Receiver with a Discrete-Time FIR/IIR Filter Enabling 56dB Rejection in 28nm CMOS,1,M. Ayesh,"1,2",False,"now with Marvell, Irvine, CA | University of Southern California, Los Angeles, CA"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.3,A 0.052mm2 Blocker-Tolerant Non-Uniform Current Sub-Sampling Receiver with a Discrete-Time FIR/IIR Filter Enabling 56dB Rejection in 28nm CMOS,2,M-W. Chen,2,False,"University of Southern California, Los Angeles, CA"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,1,R. Yu,1,False,"Huawei Technologies, Shenzhen, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,2,S. Liu,1,False,"Huawei Technologies, Shenzhen, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,3,X. Chen,1,False,"Huawei Technologies, Shenzhen, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,4,T. Zhang,1,False,"Huawei Technologies, Shenzhen, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,5,W. K. Chan,1,False,"Huawei Technologies, Shenzhen, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,6,D. Hu,1,False,"Huawei Technologies, Shenzhen, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,7,H. Yu,1,False,"Huawei Technologies, Shenzhen, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,8,W. Yao,1,False,"Huawei Technologies, Shenzhen, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,9,T. T. Yeo,1,False,"Huawei Technologies, Shenzhen, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,10,P. Wu,2,False,"HiSilicon Technologies, Shanghai, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,11,X. Zhao,2,False,"HiSilicon Technologies, Shanghai, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.4,A NearLink 2.0 Compliant Dual-Band RF Transceiver for Smart Wireless Personal Audio Applications,12,Z. Guo,2,False,"HiSilicon Technologies, Shanghai, China"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.5,Fully Integrated Backscattered WiFi 802.11b Transmitter with D S 2 Active Harmonics and Image Rejection for 30dB IRR and 36dB HRR at 0.88μW,1,R. Yang,,False,"National University of Singapore, Singapore, Singapore"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.5,Fully Integrated Backscattered WiFi 802.11b Transmitter with D S 2 Active Harmonics and Image Rejection for 30dB IRR and 36dB HRR at 0.88μW,2,K. Ali,,False,"National University of Singapore, Singapore, Singapore"
"SESSION 35 Wednesday, February 18th, 3:35 PM",35.5,Fully Integrated Backscattered WiFi 802.11b Transmitter with D S 2 Active Harmonics and Image Rejection for 30dB IRR and 36dB HRR at 0.88μW,3,M. Alioto,,False,"National University of Singapore, Singapore, Singapore"
SESSION 36,36.1,ReFIND: A Resolution-Reconfigurable Bio-Signal Classification D S 2 SoC Enabling >10× Savings in AFE Power per Channel,1,A. Pandey,1,False,"University of California, Berkeley, CA"
SESSION 36,36.1,ReFIND: A Resolution-Reconfigurable Bio-Signal Classification D S 2 SoC Enabling >10× Savings in AFE Power per Channel,2,I-T. Lin,1,False,"University of California, Berkeley, CA"
SESSION 36,36.1,ReFIND: A Resolution-Reconfigurable Bio-Signal Classification D S 2 SoC Enabling >10× Savings in AFE Power per Channel,3,D. Vaish,1,False,"University of California, Berkeley, CA"
SESSION 36,36.1,ReFIND: A Resolution-Reconfigurable Bio-Signal Classification D S 2 SoC Enabling >10× Savings in AFE Power per Channel,4,A. Rammohan,1,False,"University of California, Berkeley, CA"
SESSION 36,36.1,ReFIND: A Resolution-Reconfigurable Bio-Signal Classification D S 2 SoC Enabling >10× Savings in AFE Power per Channel,5,S. Bhat,1,False,"University of California, Berkeley, CA"
SESSION 36,36.1,ReFIND: A Resolution-Reconfigurable Bio-Signal Classification D S 2 SoC Enabling >10× Savings in AFE Power per Channel,6,J. Pinkenburg,1,False,"University of California, Berkeley, CA"
SESSION 36,36.1,ReFIND: A Resolution-Reconfigurable Bio-Signal Classification D S 2 SoC Enabling >10× Savings in AFE Power per Channel,7,R. Muller,"1,2",False,"University of California, Berkeley, CA | Weill Neurohub, Berkeley, CA"
SESSION 36,36.2,A Neural Interface SoC for Smart Glasses with Low-Power Neural D S 2 Commanding and Efficient LoRA-Enabled On-Chip Learning,1,Z. Zhong,1,True,"Northwestern University, Evanston, IL"
SESSION 36,36.2,A Neural Interface SoC for Smart Glasses with Low-Power Neural D S 2 Commanding and Efficient LoRA-Enabled On-Chip Learning,2,H. Yu,1,True,"Northwestern University, Evanston, IL"
SESSION 36,36.2,A Neural Interface SoC for Smart Glasses with Low-Power Neural D S 2 Commanding and Efficient LoRA-Enabled On-Chip Learning,3,W. McGarry,1,False,"Northwestern University, Evanston, IL"
SESSION 36,36.2,A Neural Interface SoC for Smart Glasses with Low-Power Neural D S 2 Commanding and Efficient LoRA-Enabled On-Chip Learning,4,Y. Wei,2,False,"Texas Instruments, Dallas, TX"
SESSION 36,36.2,A Neural Interface SoC for Smart Glasses with Low-Power Neural D S 2 Commanding and Efficient LoRA-Enabled On-Chip Learning,5,J. Gu,1,False,"Northwestern University, Evanston, IL"
SESSION 36,36.3,A 16.4nJ/Class Patient-Independent Prototype-Based Spatio-Temporal CNN Processor with Forward-Inference-Based Adaptation for Robust and Low-Latency Seizure Detection,1,Y. Wang,1,False,"Southern University of Science and Technology, Shenzhen, China"
SESSION 36,36.3,A 16.4nJ/Class Patient-Independent Prototype-Based Spatio-Temporal CNN Processor with Forward-Inference-Based Adaptation for Robust and Low-Latency Seizure Detection,2,L. Lin,1,False,"Southern University of Science and Technology, Shenzhen, China"
SESSION 36,36.3,A 16.4nJ/Class Patient-Independent Prototype-Based Spatio-Temporal CNN Processor with Forward-Inference-Based Adaptation for Robust and Low-Latency Seizure Detection,3,J. Yoo,2,False,"Seoul National University, Seoul, Korea"
SESSION 36,36.3,A 16.4nJ/Class Patient-Independent Prototype-Based Spatio-Temporal CNN Processor with Forward-Inference-Based Adaptation for Robust and Low-Latency Seizure Detection,4,J. Li,1,False,"Southern University of Science and Technology, Shenzhen, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,1,D. Huo,1,True,"Tsinghua University, Beijing, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,2,Z. Cheng,1,True,"Tsinghua University, Beijing, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,3,J. Zhang,1,False,"Tsinghua University, Beijing, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,4,Y. Jiang,2,False,"Beijing Tsinghua Changgung Hospital, Beijing, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,5,L. Zhang,3,False,"Hebei Medical University Third Hospital, Shijiazhuang, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,6,H. Wang,3,False,"Hebei Medical University Third Hospital, Shijiazhuang, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,7,N. Ma,2,False,"Beijing Tsinghua Changgung Hospital, Beijing, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,8,Z. Huang,2,False,"Beijing Tsinghua Changgung Hospital, Beijing, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,9,M. Lin,2,False,"Beijing Tsinghua Changgung Hospital, Beijing, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,10,Y. Zhao,3,False,"Hebei Medical University Third Hospital, Shijiazhuang, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,11,Z. Wang,1,False,"Tsinghua University, Beijing, China"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,12,K-T. Tang,4,False,"National Tsing Hua University, Hsinchu, Taiwan"
SESSION 36,36.4,ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,13,H. Chen,1,False,"Tsinghua University, Beijing, China"
SESSION 36,36.5,A 185.6dB-FOM 180.3dB-FOM 10.64-NEF NS-SAR-ADC with DR SNDR Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,1,G. Kim,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
SESSION 36,36.5,A 185.6dB-FOM 180.3dB-FOM 10.64-NEF NS-SAR-ADC with DR SNDR Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,2,K. Park,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
SESSION 36,36.5,A 185.6dB-FOM 180.3dB-FOM 10.64-NEF NS-SAR-ADC with DR SNDR Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,3,M. Lee,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
SESSION 36,36.5,A 185.6dB-FOM 180.3dB-FOM 10.64-NEF NS-SAR-ADC with DR SNDR Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,4,J. Wie,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
SESSION 36,36.5,A 185.6dB-FOM 180.3dB-FOM 10.64-NEF NS-SAR-ADC with DR SNDR Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,5,S. Jeong,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
SESSION 36,36.5,A 185.6dB-FOM 180.3dB-FOM 10.64-NEF NS-SAR-ADC with DR SNDR Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,6,Y. Shin,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
SESSION 36,36.5,A 185.6dB-FOM 180.3dB-FOM 10.64-NEF NS-SAR-ADC with DR SNDR Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,7,K. Lee,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
SESSION 36,36.5,A 185.6dB-FOM 180.3dB-FOM 10.64-NEF NS-SAR-ADC with DR SNDR Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,8,J-H. Yoon,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
SESSION 36,36.5,A 185.6dB-FOM 180.3dB-FOM 10.64-NEF NS-SAR-ADC with DR SNDR Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,9,M. Song,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
SESSION 36,36.5,A 185.6dB-FOM 180.3dB-FOM 10.64-NEF NS-SAR-ADC with DR SNDR Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,10,J. Lee,,False,"Daegu Gyeongbuk Institute of Science and Technology, Daegu, Korea"
SESSION 36,36.6,Sparsity-Aware Neural Interface with CIM-Based Predictive D S 2 Focused Sampling for Hotspot Spike Tracking,1,H. Wu,1,True,"Westlake University, Hangzhou, China"
SESSION 36,36.6,Sparsity-Aware Neural Interface with CIM-Based Predictive D S 2 Focused Sampling for Hotspot Spike Tracking,2,F. Tian,2,True,"Hong Kong University of Science and Technology, Hong Kong, China"
SESSION 36,36.6,Sparsity-Aware Neural Interface with CIM-Based Predictive D S 2 Focused Sampling for Hotspot Spike Tracking,3,J. Chen,1,False,"Westlake University, Hangzhou, China"
SESSION 36,36.6,Sparsity-Aware Neural Interface with CIM-Based Predictive D S 2 Focused Sampling for Hotspot Spike Tracking,4,Z. Liao,1,False,"Westlake University, Hangzhou, China"
